year,award,book_id,book_title,author,number_of_votes,link
2014,best young adult fantasy books,17378508,"Blue Lily, Lily Blue",Maggie Stiefvater,3439,https://www.goodreads.com/book/show/17378508-blue-lily-lily-blue?from_choice=true
2014,best young adult fantasy books,16069030,The Winner's Curse,Marie Rutkoski,2402,https://www.goodreads.com/book/show/16069030-the-winner-s-curse?from_choice=true
2014,best young adult fantasy books,16429619,The Kiss of Deception,Mary E. Pearson,2279,https://www.goodreads.com/book/show/16429619-the-kiss-of-deception?from_choice=true
2014,best young adult fantasy books,14061957,Ruin and Rising,Leigh Bardugo,1955,https://www.goodreads.com/book/show/14061957-ruin-and-rising?from_choice=true
2014,best young adult fantasy books,16131484,The Infinite Sea,Rick Yancey,1916,https://www.goodreads.com/book/show/16131484-the-infinite-sea?from_choice=true
2014,best childrens books,18705209,The Blood of Olympus,Rick Riordan,63219,https://www.goodreads.com/book/show/18705209-the-blood-of-olympus?from_choice=true
2014,best childrens books,21535019,The Long Haul,Jeff Kinney,18042,https://www.goodreads.com/book/show/21535019-the-long-haul?from_choice=true
2014,best childrens books,20578940,The Iron Trial,Holly Black,15412,https://www.goodreads.com/book/show/20578940-the-iron-trial?from_choice=true
2014,best childrens books,18225810,Sisters,Raina Telgemeier,10904,https://www.goodreads.com/book/show/18225810-sisters?from_choice=true
2014,best childrens books,20706320,A Grimm Warning,Chris Colfer,9171,https://www.goodreads.com/book/show/20706320-a-grimm-warning?from_choice=true
2014,best childrens books,20821284,Brown Girl Dreaming,Jacqueline Woodson,8110,https://www.goodreads.com/book/show/20821284-brown-girl-dreaming?from_choice=true
2014,best childrens books,18172465,A World Without Princes,Soman Chainani,7965,https://www.goodreads.com/book/show/18172465-a-world-without-princes?from_choice=true
2014,best childrens books,17667561,The Shadow Throne,Jennifer A. Nielsen,6959,https://www.goodreads.com/book/show/17667561-the-shadow-throne?from_choice=true
2014,best childrens books,18689810,Tales from a Not-So-Glam TV Star,Rachel Renée Russell,5466,https://www.goodreads.com/book/show/18689810-tales-from-a-not-so-glam-tv-star?from_choice=true
2014,best childrens books,18222556,A Snicker of Magic,Natalie Lloyd,4540,https://www.goodreads.com/book/show/18222556-a-snicker-of-magic?from_choice=true
2014,best childrens books,20701984,El Deafo,Cece Bell,2019,https://www.goodreads.com/book/show/20701984-el-deafo?from_choice=true
2014,best childrens books,18049017,Sky Raiders,Brandon Mull,1866,https://www.goodreads.com/book/show/18049017-sky-raiders?from_choice=true
2014,best childrens books,20172134,Nightmares!,Jason Segel,1546,https://www.goodreads.com/book/show/20172134-nightmares?from_choice=true
2014,best childrens books,16280882,Countdown,Natalie Standiford,1413,https://www.goodreads.com/book/show/16280882-countdown?from_choice=true
2014,best childrens books,18405537,The Night Gardener,Jonathan Auxier,1268,https://www.goodreads.com/book/show/18405537-the-night-gardener?from_choice=true
2014,best childrens books,19156898,The Fourteenth Goldfish,Jennifer L. Holm,1170,https://www.goodreads.com/book/show/19156898-the-fourteenth-goldfish?from_choice=true
2014,best childrens books,14059024,The Whispering Skull,Jonathan Stroud,1150,https://www.goodreads.com/book/show/14059024-the-whispering-skull?from_choice=true
2014,best childrens books,18263725,The Crossover,Kwame Alexander,923,https://www.goodreads.com/book/show/18263725-the-crossover?from_choice=true
2014,best childrens books,18225037,Absolutely Almost,Lisa Graff,721,https://www.goodreads.com/book/show/18225037-absolutely-almost?from_choice=true
2014,best childrens books,17846771,The Boundless,Kenneth Oppel,537,https://www.goodreads.com/book/show/17846771-the-boundless?from_choice=true
2014,best picture books,17846011,The Pigeon Needs a Bath!,Mo Willems,26074,https://www.goodreads.com/book/show/17846011-the-pigeon-needs-a-bath?from_choice=true
2014,best picture books,20821299,The Book with No Pictures,B.J. Novak,21589,https://www.goodreads.com/book/show/20821299-the-book-with-no-pictures?from_choice=true
2014,best picture books,20388087,Julia's House for Lost Creatures,Ben Hatke,10289,https://www.goodreads.com/book/show/20388087-julia-s-house-for-lost-creatures?from_choice=true
2014,best picture books,18465502,Tuesday Tucks Me In,Luis Carlos Montalván,9660,https://www.goodreads.com/book/show/18465502-tuesday-tucks-me-in?from_choice=true
2014,best picture books,18570357,What Do You Do With an Idea?,Kobi Yamada,6949,https://www.goodreads.com/book/show/18570357-what-do-you-do-with-an-idea?from_choice=true
2014,best picture books,17471114,Sparky!,Jenny Offill,6768,https://www.goodreads.com/book/show/17471114-sparky?from_choice=true
2014,best picture books,17043027,Josephine,Patricia Hruby Powell,5394,https://www.goodreads.com/book/show/17043027-josephine?from_choice=true
2014,best picture books,17243953,"Hi, Koo!",Jon J. Muth,5350,https://www.goodreads.com/book/show/17243953-hi-koo?from_choice=true
2014,best picture books,18349512,Here Comes the Easter Cat,Deborah Underwood,5329,https://www.goodreads.com/book/show/18349512-here-comes-the-easter-cat?from_choice=true
2014,best picture books,20708773,Quest,Aaron Becker,4611,https://www.goodreads.com/book/show/20708773-quest?from_choice=true
2014,best picture books,18295821,The Adventures of Beekle,Dan Santat,2578,https://www.goodreads.com/book/show/18295821-the-adventures-of-beekle?from_choice=true
2014,best picture books,18012466,Maple,Lori Nichols,2570,https://www.goodreads.com/book/show/18012466-maple?from_choice=true
2014,best picture books,17269361,Knock Knock,Daniel Beaty,2477,https://www.goodreads.com/book/show/17269361-knock-knock?from_choice=true
2014,best picture books,17296693,I Am Otter,Sam Garton,1849,https://www.goodreads.com/book/show/17296693-i-am-otter?from_choice=true
2014,best picture books,18166919,Firefly July,Paul B. Janeczko,1782,https://www.goodreads.com/book/show/18166919-firefly-july?from_choice=true
2014,best picture books,18051269,The Girl and the Bicycle,Mark Pett,1709,https://www.goodreads.com/book/show/18051269-the-girl-and-the-bicycle?from_choice=true
2014,best picture books,19565411,Gaston,Kelly DiPucchio,1165,https://www.goodreads.com/book/show/19565411-gaston?from_choice=true
2014,best picture books,14999830,The Scraps Book,Lois Ehlert,1153,https://www.goodreads.com/book/show/14999830-the-scraps-book?from_choice=true
2014,best picture books,20675319,Bird of the Soul,Ilchi Lee,1065,https://www.goodreads.com/book/show/20675319-bird-of-the-soul?from_choice=true
2014,best picture books,20708761,Sam and Dave Dig a Hole,Mac Barnett,692,https://www.goodreads.com/book/show/20708761-sam-and-dave-dig-a-hole?from_choice=true
2015,best fiction books,24817626,Go Set a Watchman,Harper Lee,31093,https://www.goodreads.com/book/show/24817626-go-set-a-watchman?from_choice=true
2015,best fiction books,24941288,After You,Jojo Moyes,19838,https://www.goodreads.com/book/show/24941288-after-you?from_choice=true
2015,best fiction books,22875451,The Royal We,Heather Cocks,16862,https://www.goodreads.com/book/show/22875451-the-royal-we?from_choice=true
2015,best fiction books,22822858,A Little Life,Hanya Yanagihara,15488,https://www.goodreads.com/book/show/22822858-a-little-life?from_choice=true
2015,best fiction books,23604559,My Grandmother Asked Me to Tell You She's Sorry,Fredrik Backman,14957,https://www.goodreads.com/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry?from_choice=true
2015,best fiction books,24612118,Fates and Furies,Lauren Groff,12750,https://www.goodreads.com/book/show/24612118-fates-and-furies?from_choice=true
2015,best fiction books,22716194,Inside the O'Briens,Lisa Genova,12195,https://www.goodreads.com/book/show/22716194-inside-the-o-briens?from_choice=true
2015,best fiction books,23209971,Girl at War,Sara Nović,11782,https://www.goodreads.com/book/show/23209971-girl-at-war?from_choice=true
2015,best fiction books,23602562,Our Souls at Night,Kent Haruf,10638,https://www.goodreads.com/book/show/23602562-our-souls-at-night?from_choice=true
2015,best fiction books,23417396,Trail of Broken Wings,Sejal Badani,7976,https://www.goodreads.com/book/show/23417396-trail-of-broken-wings?from_choice=true
2015,best fiction books,23398961,The Sound of Glass,Karen   White,4564,https://www.goodreads.com/book/show/23398961-the-sound-of-glass?from_choice=true
2015,best fiction books,23398625,Kitchens of the Great Midwest,J. Ryan Stradal,4347,https://www.goodreads.com/book/show/23398625-kitchens-of-the-great-midwest?from_choice=true
2015,best fiction books,21853633,First Frost,Sarah Addison Allen,4143,https://www.goodreads.com/book/show/21853633-first-frost?from_choice=true
2015,best fiction books,22217702,The Secret Wisdom of the Earth,Christopher Scotton,3503,https://www.goodreads.com/book/show/22217702-the-secret-wisdom-of-the-earth?from_choice=true
2015,best fiction books,24452249,Did You Ever Have a Family,Bill Clegg,3339,https://www.goodreads.com/book/show/24452249-did-you-ever-have-a-family?from_choice=true
2015,best fiction books,23447506,When the Moon is Low,Nadia Hashimi,3209,https://www.goodreads.com/book/show/23447506-when-the-moon-is-low?from_choice=true
2015,best fiction books,22318507,A Spool of Blue Thread,Anne Tyler,2788,https://www.goodreads.com/book/show/22318507-a-spool-of-blue-thread?from_choice=true
2015,best fiction books,23901089,The Perfect Son,Barbara Claypole White,2632,https://www.goodreads.com/book/show/23901089-the-perfect-son?from_choice=true
2015,best fiction books,21535546,Signs Preceding the End of the World,Yuri Herrera,1893,https://www.goodreads.com/book/show/21535546-signs-preceding-the-end-of-the-world?from_choice=true
2015,best fiction books,23754479,Purity,Jonathan Franzen,1328,https://www.goodreads.com/book/show/23754479-purity?from_choice=true
2015,best mystery thriller books,22557272,The Girl on the Train,Paula Hawkins,106149,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train?from_choice=true
2015,best mystery thriller books,23492589,Finders Keepers,Stephen King,32451,https://www.goodreads.com/book/show/23492589-finders-keepers?from_choice=true
2015,best mystery thriller books,25735012,Career of Evil,Robert Galbraith,28526,https://www.goodreads.com/book/show/25735012-career-of-evil?from_choice=true
2015,best mystery thriller books,22571696,Obsession in Death,J.D. Robb,14586,https://www.goodreads.com/book/show/22571696-obsession-in-death?from_choice=true
2015,best mystery thriller books,25465056,Pretty Girls,Karin Slaughter,12214,https://www.goodreads.com/book/show/25465056-pretty-girls?from_choice=true
2015,best mystery thriller books,25379213,Marrow,Tarryn Fisher,9871,https://www.goodreads.com/book/show/25379213-marrow?from_choice=true
2015,best mystery thriller books,24586590,The Nature of the Beast,Louise Penny,9415,https://www.goodreads.com/book/show/24586590-the-nature-of-the-beast?from_choice=true
2015,best mystery thriller books,23460947,The English Spy,Daniel Silva,8814,https://www.goodreads.com/book/show/23460947-the-english-spy?from_choice=true
2015,best mystery thriller books,21489683,Die Again,Tess Gerritsen,8003,https://www.goodreads.com/book/show/21489683-die-again?from_choice=true
2015,best mystery thriller books,22571540,The Stranger,Harlan Coben,7744,https://www.goodreads.com/book/show/22571540-the-stranger?from_choice=true
2015,best mystery thriller books,21437200,Mr. Kiss and Tell,Rob Thomas,3393,https://www.goodreads.com/book/show/21437200-mr-kiss-and-tell?from_choice=true
2015,best mystery thriller books,23153154,Memory Man,David Baldacci,3098,https://www.goodreads.com/book/show/23153154-memory-man?from_choice=true
2015,best mystery thriller books,20892558,Lamentation,C.J. Sansom,3056,https://www.goodreads.com/book/show/20892558-lamentation?from_choice=true
2015,best mystery thriller books,25074850,The Girl in the Spider's Web,David Lagercrantz,2963,https://www.goodreads.com/book/show/25074850-the-girl-in-the-spider-s-web?from_choice=true
2015,best mystery thriller books,20767918,The Escape,David Baldacci,2906,https://www.goodreads.com/book/show/20767918-the-escape?from_choice=true
2015,best mystery thriller books,21936809,The Kind Worth Killing,Peter  Swanson,2875,https://www.goodreads.com/book/show/21936809-the-kind-worth-killing?from_choice=true
2015,best mystery thriller books,23281640,Gathering Prey,John Sandford,2872,https://www.goodreads.com/book/show/23281640-gathering-prey?from_choice=true
2015,best mystery thriller books,23602561,The Cartel,Don Winslow,2699,https://www.goodreads.com/book/show/23602561-the-cartel?from_choice=true
2015,best mystery thriller books,21874813,As Chimney Sweepers Come to Dust,Alan Bradley,2450,https://www.goodreads.com/book/show/21874813-as-chimney-sweepers-come-to-dust?from_choice=true
2015,best mystery thriller books,22609317,Luckiest Girl Alive,Jessica Knoll,2015,https://www.goodreads.com/book/show/22609317-luckiest-girl-alive?from_choice=true
2015,best historical fiction books,21853621,The Nightingale,Kristin Hannah,57328,https://www.goodreads.com/book/show/21853621-the-nightingale?from_choice=true
2015,best historical fiction books,3722183,A God in Ruins,Kate Atkinson,16425,https://www.goodreads.com/book/show/3722183-a-god-in-ruins?from_choice=true
2015,best historical fiction books,23209927,At the Water's Edge,Sara Gruen,13228,https://www.goodreads.com/book/show/23209927-at-the-water-s-edge?from_choice=true
2015,best historical fiction books,22609433,Rebel Queen,Michelle Moran,11819,https://www.goodreads.com/book/show/22609433-rebel-queen?from_choice=true
2015,best historical fiction books,23899174,In the Unlikely Event,Judy Blume,11523,https://www.goodreads.com/book/show/23899174-in-the-unlikely-event?from_choice=true
2015,best historical fiction books,22450859,The Boston Girl,Anita Diamant,11036,https://www.goodreads.com/book/show/22450859-the-boston-girl?from_choice=true
