book_id,award_category,title,number_of_votes,link
30653853,best young adult fiction books 2017,The Upside of Unrequited by Becky Albertalli,4248,https://www.goodreads.com/book/show/30653853-the-upside-of-unrequited?from_choice=true
30102870,best young adult fiction books 2017,History Is All You Left Me by Adam Silvera,4161,https://www.goodreads.com/book/show/30102870-history-is-all-you-left-me?from_choice=true
23447923,best young adult fiction books 2017,The Inexplicable Logic of My Life by Benjamin Alire Sáenz,4142,https://www.goodreads.com/book/show/23447923-the-inexplicable-logic-of-my-life?from_choice=true
25613472,best young adult fiction books 2017,A List of Cages by Robin Roe,2895,https://www.goodreads.com/book/show/25613472-a-list-of-cages?from_choice=true
33385229,best young adult fiction books 2017,They Both Die at the End by Adam Silvera,2398,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end?from_choice=true
31694016,best young adult fiction books 2017,Stranger Than Fanfiction by Chris Colfer,1855,https://www.goodreads.com/book/show/31694016-stranger-than-fanfiction?from_choice=true
28243032,best young adult fiction books 2017,We Are Okay by Nina LaCour,1604,https://www.goodreads.com/book/show/28243032-we-are-okay?from_choice=true
30649795,best young adult fiction books 2017,Goodbye Days by Jeff Zentner,1433,https://www.goodreads.com/book/show/30649795-goodbye-days?from_choice=true
28919058,best young adult fiction books 2017,Autoboyography by Christina Lauren,1286,https://www.goodreads.com/book/show/28919058-autoboyography?from_choice=true
33163378,best young adult fiction books 2017,Moxie by Jennifer Mathieu,1053,https://www.goodreads.com/book/show/33163378-moxie?from_choice=true
23766634,best young adult fantasy books 2017,A Court of Wings and Ruin by Sarah J. Maas,71165,https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin?from_choice=true
30312891,best young adult fantasy books 2017,Lord of Shadows by Cassandra Clare,40104,https://www.goodreads.com/book/show/30312891-lord-of-shadows?from_choice=true
30227022,best young adult fantasy books 2017,King's Cage by Victoria Aveyard,24789,https://www.goodreads.com/book/show/30227022-king-s-cage?from_choice=true
28449207,best young adult fantasy books 2017,Strange the Dreamer by Laini Taylor,24705,https://www.goodreads.com/book/show/28449207-strange-the-dreamer?from_choice=true
27883214,best young adult fantasy books 2017,Caraval by Stephanie Garber,21976,https://www.goodreads.com/book/show/27883214-caraval?from_choice=true
31450852,best young adult fantasy books 2017,Tower of Dawn by Sarah J. Maas,19127,https://www.goodreads.com/book/show/31450852-tower-of-dawn?from_choice=true
29385546,best young adult fantasy books 2017,Warcross by Marie Lu,16838,https://www.goodreads.com/book/show/29385546-warcross?from_choice=true
28954189,best young adult fantasy books 2017,Scythe by Neal Shusterman,15775,https://www.goodreads.com/book/show/28954189-scythe?from_choice=true
30117284,best young adult fantasy books 2017,Carve the Mark by Veronica Roth,13723,https://www.goodreads.com/book/show/30117284-carve-the-mark?from_choice=true
32075662,best young adult fantasy books 2017,Our Dark Duet by Victoria Schwab,12839,https://www.goodreads.com/book/show/32075662-our-dark-duet?from_choice=true
24763621,best young adult fantasy books 2017,Wintersong by S. Jae-Jones,4630,https://www.goodreads.com/book/show/24763621-wintersong?from_choice=true
23308087,best young adult fantasy books 2017,Flame in the Mist by Renée Ahdieh,3973,https://www.goodreads.com/book/show/23308087-flame-in-the-mist?from_choice=true
34128219,best young adult fantasy books 2017,La Belle Sauvage by Philip Pullman,3261,https://www.goodreads.com/book/show/34128219-la-belle-sauvage?from_choice=true
34076952,best young adult fantasy books 2017,The Language of Thorns by Leigh Bardugo,2723,https://www.goodreads.com/book/show/34076952-the-language-of-thorns?from_choice=true
29739361,best young adult fantasy books 2017,Traitor to the Throne by Alwyn Hamilton,2670,https://www.goodreads.com/book/show/29739361-traitor-to-the-throne?from_choice=true
28260402,best young adult fantasy books 2017,The Song Rising by Samantha Shannon,2421,https://www.goodreads.com/book/show/28260402-the-song-rising?from_choice=true
30025336,best young adult fantasy books 2017,All the Crooked Saints by Maggie Stiefvater,2312,https://www.goodreads.com/book/show/30025336-all-the-crooked-saints?from_choice=true
23367261,best young adult fantasy books 2017,Crystal Storm by Morgan Rhodes,2072,https://www.goodreads.com/book/show/23367261-crystal-storm?from_choice=true
31944679,best young adult fantasy books 2017,In Other Lands by Sarah Rees Brennan,1264,https://www.goodreads.com/book/show/31944679-in-other-lands?from_choice=true
25740412,best young adult fantasy books 2017,The Black Witch by Laurie Forest,1253,https://www.goodreads.com/book/show/25740412-the-black-witch?from_choice=true
28006120,best childrens books 2017,The Ship of the Dead by Rick Riordan,34516,https://www.goodreads.com/book/show/28006120-the-ship-of-the-dead?from_choice=true
30145666,best childrens books 2017,The Dark Prophecy by Rick Riordan,23851,https://www.goodreads.com/book/show/30145666-the-dark-prophecy?from_choice=true
30145677,best childrens books 2017,Beauty and the Beast by Jennifer Donnelly,17338,https://www.goodreads.com/book/show/30145677-beauty-and-the-beast?from_choice=true
32940857,best childrens books 2017,Worlds Collide by Chris Colfer,12679,https://www.goodreads.com/book/show/32940857-worlds-collide?from_choice=true
30312547,best childrens books 2017,Amina's Voice by Hena Khan,12151,https://www.goodreads.com/book/show/30312547-amina-s-voice?from_choice=true
33282947,best childrens books 2017,See You in the Cosmos by Jack Cheng,9726,https://www.goodreads.com/book/show/33282947-see-you-in-the-cosmos?from_choice=true
32623542,best childrens books 2017,Beyond the Bright Sea by Lauren Wolk,7397,https://www.goodreads.com/book/show/32623542-beyond-the-bright-sea?from_choice=true
29563587,best childrens books 2017,Dragonwatch by Brandon Mull,6811,https://www.goodreads.com/book/show/29563587-dragonwatch?from_choice=true
27242442,best childrens books 2017,Star-Crossed by Barbara Dee,6101,https://www.goodreads.com/book/show/27242442-star-crossed?from_choice=true
33386034,best childrens books 2017,Rise of the Isle of the Lost by Melissa de la Cruz,5823,https://www.goodreads.com/book/show/33386034-rise-of-the-isle-of-the-lost?from_choice=true
31213737,best childrens books 2017,The Goldfish Boy by Lisa   Thompson,2899,https://www.goodreads.com/book/show/31213737-the-goldfish-boy?from_choice=true
30758586,best childrens books 2017,Flying Lessons & Other Stories by Ellen Oh,2311,https://www.goodreads.com/book/show/30758586-flying-lessons-other-stories?from_choice=true
32711417,best childrens books 2017,Quests for Glory by Soman Chainani,2095,https://www.goodreads.com/book/show/32711417-quests-for-glory?from_choice=true
33158525,best childrens books 2017,Wishtree by Katherine Applegate,1748,https://www.goodreads.com/book/show/33158525-wishtree?from_choice=true
30254963,best childrens books 2017,Talons of Power by Tui T. Sutherland,1742,https://www.goodreads.com/book/show/30254963-talons-of-power?from_choice=true
30037871,best childrens books 2017,The Ethan I Was Before by Ali Standish,1724,https://www.goodreads.com/book/show/30037871-the-ethan-i-was-before?from_choice=true
30037873,best childrens books 2017,The Someday Birds by Sally J. Pla,1721,https://www.goodreads.com/book/show/30037873-the-someday-birds?from_choice=true
33785205,best childrens books 2017,The Empty Grave by Jonathan Stroud,1224,https://www.goodreads.com/book/show/33785205-the-empty-grave?from_choice=true
33865643,best childrens books 2017,The War I Finally Won by Kimberly Brubaker Bradley,1142,https://www.goodreads.com/book/show/33865643-the-war-i-finally-won?from_choice=true
31145091,best childrens books 2017,"I Love You, Michael Collins by Lauren Baratz-Logsted",599,https://www.goodreads.com/book/show/31145091-i-love-you-michael-collins?from_choice=true
32777609,best picture books 2017,We're All Wonders by R.J. Palacio,24470,https://www.goodreads.com/book/show/32777609-we-re-all-wonders?from_choice=true
34219824,best picture books 2017,Malala's Magic Pencil by Malala Yousafzai,16741,https://www.goodreads.com/book/show/34219824-malala-s-magic-pencil?from_choice=true
34504361,best picture books 2017,She Persisted by Chelsea Clinton,15500,https://www.goodreads.com/book/show/34504361-she-persisted?from_choice=true
30364127,best picture books 2017,Over and Under the Pond by Kate Messner,8483,https://www.goodreads.com/book/show/30364127-over-and-under-the-pond?from_choice=true
30268071,best picture books 2017,"A Greyhound, a Groundhog by Emily Jenkins",7857,https://www.goodreads.com/book/show/30268071-a-greyhound-a-groundhog?from_choice=true
31247841,best picture books 2017,Triangle by Mac Barnett,7755,https://www.goodreads.com/book/show/31247841-triangle?from_choice=true
31456756,best picture books 2017,The Book of Mistakes by Corinna Luyken,7240,https://www.goodreads.com/book/show/31456756-the-book-of-mistakes?from_choice=true
30555639,best picture books 2017,Little Fox in the Forest by Stephanie Graegin,7000,https://www.goodreads.com/book/show/30555639-little-fox-in-the-forest?from_choice=true
31215005,best picture books 2017,The Legend of Rock Paper Scissors by Drew Daywalt,6684,https://www.goodreads.com/book/show/31215005-the-legend-of-rock-paper-scissors?from_choice=true
20670612,best picture books 2017,The Youngest Marcher by Cynthia Levinson,6094,https://www.goodreads.com/book/show/20670612-the-youngest-marcher?from_choice=true
34137106,best picture books 2017,A Different Pond by Bao Phi,2855,https://www.goodreads.com/book/show/34137106-a-different-pond?from_choice=true
31340805,best picture books 2017,Duck and Hippo in the Rainstorm by Jonathan London,2517,https://www.goodreads.com/book/show/31340805-duck-and-hippo-in-the-rainstorm?from_choice=true
30254920,best picture books 2017,Spunky Little Monkey by Bill Martin Jr.,2308,https://www.goodreads.com/book/show/30254920-spunky-little-monkey?from_choice=true
34445373,best picture books 2017,Franklin's Flying Bookshop by Jen Campbell,1912,https://www.goodreads.com/book/show/34445373-franklin-s-flying-bookshop?from_choice=true
31423547,best picture books 2017,Be Quiet! by Ryan T.  Higgins,1809,https://www.goodreads.com/book/show/31423547-be-quiet?from_choice=true
30312747,best picture books 2017,Not Quite Narwhal by Jessie Sima,1740,https://www.goodreads.com/book/show/30312747-not-quite-narwhal?from_choice=true
31625795,best picture books 2017,Jabari Jumps by Gaia Cornwall,1646,https://www.goodreads.com/book/show/31625795-jabari-jumps?from_choice=true
32508692,best picture books 2017,The Case of the Stinky Stench by Josh Funk,1578,https://www.goodreads.com/book/show/32508692-the-case-of-the-stinky-stench?from_choice=true
30375426,best picture books 2017,Trollbella Throws a Party by Chris Colfer,1235,https://www.goodreads.com/book/show/30375426-trollbella-throws-a-party?from_choice=true
33376257,best picture books 2017,After the Fall by Dan Santat,1137,https://www.goodreads.com/book/show/33376257-after-the-fall?from_choice=true
35791968,best fiction books 2018,Still Me by Jojo Moyes,55300,https://www.goodreads.com/book/show/35791968-still-me?from_choice=true
33590210,best fiction books 2018,An American Marriage by Tayari Jones,41826,https://www.goodreads.com/book/show/33590210-an-american-marriage?from_choice=true
36373463,best fiction books 2018,Us Against You by Fredrik Backman,38981,https://www.goodreads.com/book/show/36373463-us-against-you?from_choice=true
39280445,best fiction books 2018,Nine Perfect Strangers by Liane Moriarty,31447,https://www.goodreads.com/book/show/39280445-nine-perfect-strangers?from_choice=true
38186611,best fiction books 2018,An Absolutely Remarkable Thing by Hank Green,24363,https://www.goodreads.com/book/show/38186611-an-absolutely-remarkable-thing?from_choice=true
38820047,best fiction books 2018,Killing Commendatore by Haruki Murakami,23695,https://www.goodreads.com/book/show/38820047-killing-commendatore?from_choice=true
36692478,best fiction books 2018,There There by Tommy Orange,18614,https://www.goodreads.com/book/show/36692478-there-there?from_choice=true
34275212,best fiction books 2018,Girls Burn Brighter by Shobha   Rao,17854,https://www.goodreads.com/book/show/34275212-girls-burn-brighter?from_choice=true
36723031,best fiction books 2018,All We Ever Wanted by Emily Giffin,17490,https://www.goodreads.com/book/show/36723031-all-we-ever-wanted?from_choice=true
36082326,best fiction books 2018,Every Note Played by Lisa Genova,15427,https://www.goodreads.com/book/show/36082326-every-note-played?from_choice=true
35480518,best fiction books 2018,The Female Persuasion by Meg Wolitzer,7343,https://www.goodreads.com/book/show/35480518-the-female-persuasion?from_choice=true
36840397,best fiction books 2018,A Place for Us by Fatima Farheen Mirza,6839,https://www.goodreads.com/book/show/36840397-a-place-for-us?from_choice=true
39072220,best fiction books 2018,A Spark of Light by Jodi Picoult,5554,https://www.goodreads.com/book/show/39072220-a-spark-of-light?from_choice=true
36203391,best fiction books 2018,My Year of Rest and Relaxation by Ottessa Moshfegh,5045,https://www.goodreads.com/book/show/36203391-my-year-of-rest-and-relaxation?from_choice=true
34262106,best fiction books 2018,Everything Here Is Beautiful by Mira T. Lee,4405,https://www.goodreads.com/book/show/34262106-everything-here-is-beautiful?from_choice=true
